X,Y,PolygonID,CountryCode,BorderType
163.0,84.0,1,792,Exterior
163.0,85.0,1,792,Exterior
162.0,85.0,1,792,Exterior
162.0,84.0,1,792,Exterior
161.0,84.0,1,792,Exterior
160.0,84.0,1,792,Exterior
159.0,84.0,1,792,Exterior
159.0,85.0,1,792,Exterior
158.0,85.0,1,792,Exterior
157.0,85.0,1,792,Exterior
156.0,85.0,1,792,Exterior
156.0,86.0,1,792,Exterior
156.0,87.0,1,792,Exterior
155.0,87.0,1,792,Exterior
155.0,86.0,1,792,Exterior
155.0,85.0,1,792,Exterior
154.0,85.0,1,792,Exterior
153.0,85.0,1,792,Exterior
153.0,86.0,1,792,Exterior
152.0,86.0,1,792,Exterior
152.0,87.0,1,792,Exterior
152.0,88.0,1,792,Exterior
153.0,88.0,1,792,Exterior
153.0,89.0,1,792,Exterior
154.0,89.0,1,792,Exterior
154.0,90.0,1,792,Exterior
154.0,91.0,1,792,Exterior
155.0,91.0,1,792,Exterior
155.0,92.0,1,792,Exterior
156.0,92.0,1,792,Exterior
156.0,93.0,1,792,Exterior
157.0,93.0,1,792,Exterior
157.0,94.0,1,792,Exterior
158.0,94.0,1,792,Exterior
159.0,94.0,1,792,Exterior
160.0,94.0,1,792,Exterior
160.0,93.0,1,792,Exterior
161.0,93.0,1,792,Exterior
162.0,93.0,1,792,Exterior
163.0,93.0,1,792,Exterior
164.0,93.0,1,792,Exterior
165.0,93.0,1,792,Exterior
166.0,93.0,1,792,Exterior
166.0,92.0,1,792,Exterior
167.0,92.0,1,792,Exterior
168.0,92.0,1,792,Exterior
169.0,92.0,1,792,Exterior
169.0,91.0,1,792,Exterior
169.0,90.0,1,792,Exterior
170.0,90.0,1,792,Exterior
170.0,91.0,1,792,Exterior
171.0,91.0,1,792,Exterior
171.0,90.0,1,792,Exterior
171.0,89.0,1,792,Exterior
171.0,88.0,1,792,Exterior
171.0,87.0,1,792,Exterior
171.0,86.0,1,792,Exterior
171.0,85.0,1,792,Exterior
170.0,85.0,1,792,Exterior
170.0,84.0,1,792,Exterior
169.0,84.0,1,792,Exterior
168.0,84.0,1,792,Exterior
167.0,84.0,1,792,Exterior
166.0,84.0,1,792,Exterior
165.0,84.0,1,792,Exterior
164.0,84.0,1,792,Exterior
163.0,84.0,1,792,Exterior
153.0,92.0,2,792,Exterior
153.0,91.0,2,792,Exterior
152.0,91.0,2,792,Exterior
151.0,91.0,2,792,Exterior
150.0,91.0,2,792,Exterior
150.0,92.0,2,792,Exterior
150.0,93.0,2,792,Exterior
150.0,94.0,2,792,Exterior
151.0,94.0,2,792,Exterior
151.0,95.0,2,792,Exterior
152.0,95.0,2,792,Exterior
152.0,96.0,2,792,Exterior
153.0,96.0,2,792,Exterior
154.0,96.0,2,792,Exterior
155.0,96.0,2,792,Exterior
156.0,96.0,2,792,Exterior
157.0,96.0,2,792,Exterior
157.0,95.0,2,792,Exterior
156.0,95.0,2,792,Exterior
156.0,94.0,2,792,Exterior
155.0,94.0,2,792,Exterior
155.0,93.0,2,792,Exterior
154.0,93.0,2,792,Exterior
154.0,92.0,2,792,Exterior
153.0,92.0,2,792,Exterior
157.0,82.0,3,196,Exterior
156.0,82.0,3,196,Exterior
156.0,83.0,3,196,Exterior
157.0,83.0,3,196,Exterior
158.0,83.0,3,196,Exterior
158.0,82.0,3,196,Exterior
157.0,82.0,3,196,Exterior
160.0,77.0,4,422,Exterior
159.0,77.0,4,422,Exterior
159.0,78.0,4,422,Exterior
159.0,79.0,4,422,Exterior
159.0,80.0,4,422,Exterior
158.0,80.0,4,422,Exterior
158.0,81.0,4,422,Exterior
159.0,81.0,4,422,Exterior
160.0,81.0,4,422,Exterior
161.0,81.0,4,422,Exterior
162.0,81.0,4,422,Exterior
162.0,80.0,4,422,Exterior
162.0,79.0,4,422,Exterior
161.0,79.0,4,422,Exterior
161.0,78.0,4,422,Exterior
162.0,78.0,4,422,Exterior
162.0,77.0,4,422,Exterior
161.0,77.0,4,422,Exterior
160.0,77.0,4,422,Exterior
164.0,73.0,5,275,Exterior
164.0,72.0,5,275,Exterior
163.0,72.0,5,275,Exterior
163.0,73.0,5,275,Exterior
162.0,73.0,5,275,Exterior
162.0,74.0,5,275,Exterior
162.0,75.0,5,275,Exterior
162.0,76.0,5,275,Exterior
163.0,76.0,5,275,Exterior
164.0,76.0,5,275,Exterior
164.0,75.0,5,275,Exterior
164.0,74.0,5,275,Exterior
164.0,73.0,5,275,Exterior
158.0,73.0,6,275,Exterior
158.0,74.0,6,275,Exterior
159.0,74.0,6,275,Exterior
159.0,73.0,6,275,Exterior
158.0,73.0,6,275,Exterior
159.0,74.0,7,275,Exterior
159.0,75.0,7,275,Exterior
159.0,76.0,7,275,Exterior
160.0,76.0,7,275,Exterior
160.0,75.0,7,275,Exterior
160.0,74.0,7,275,Exterior
159.0,74.0,7,275,Exterior
162.0,72.0,8,376,Exterior
162.0,71.0,8,376,Exterior
161.0,71.0,8,376,Exterior
160.0,71.0,8,376,Exterior
160.0,72.0,8,376,Exterior
159.0,72.0,8,376,Exterior
159.0,73.0,8,376,Exterior
159.0,74.0,8,376,Exterior
160.0,74.0,8,376,Exterior
160.0,75.0,8,376,Exterior
160.0,76.0,8,376,Exterior
159.0,76.0,8,376,Exterior
159.0,77.0,8,376,Exterior
160.0,77.0,8,376,Exterior
161.0,77.0,8,376,Exterior
162.0,77.0,8,376,Exterior
162.0,78.0,8,376,Exterior
163.0,78.0,8,376,Exterior
163.0,77.0,8,376,Exterior
163.0,76.0,8,376,Exterior
162.0,76.0,8,376,Exterior
162.0,75.0,8,376,Exterior
162.0,74.0,8,376,Exterior
162.0,73.0,8,376,Exterior
162.0,72.0,8,376,Exterior
162.0,78.0,9,760,Exterior
161.0,78.0,9,760,Exterior
161.0,79.0,9,760,Exterior
162.0,79.0,9,760,Exterior
162.0,80.0,9,760,Exterior
162.0,81.0,9,760,Exterior
161.0,81.0,9,760,Exterior
160.0,81.0,9,760,Exterior
160.0,82.0,9,760,Exterior
160.0,83.0,9,760,Exterior
161.0,83.0,9,760,Exterior
161.0,84.0,9,760,Exterior
162.0,84.0,9,760,Exterior
162.0,85.0,9,760,Exterior
163.0,85.0,9,760,Exterior
163.0,84.0,9,760,Exterior
164.0,84.0,9,760,Exterior
165.0,84.0,9,760,Exterior
166.0,84.0,9,760,Exterior
167.0,84.0,9,760,Exterior
168.0,84.0,9,760,Exterior
169.0,84.0,9,760,Exterior
170.0,84.0,9,760,Exterior
170.0,83.0,9,760,Exterior
169.0,83.0,9,760,Exterior
169.0,82.0,9,760,Exterior
169.0,81.0,9,760,Exterior
168.0,81.0,9,760,Exterior
168.0,80.0,9,760,Exterior
167.0,80.0,9,760,Exterior
166.0,80.0,9,760,Exterior
165.0,80.0,9,760,Exterior
164.0,80.0,9,760,Exterior
164.0,79.0,9,760,Exterior
163.0,79.0,9,760,Exterior
163.0,78.0,9,760,Exterior
162.0,78.0,9,760,Exterior
166.0,73.0,10,400,Exterior
166.0,72.0,10,400,Exterior
165.0,72.0,10,400,Exterior
164.0,72.0,10,400,Exterior
164.0,73.0,10,400,Exterior
164.0,74.0,10,400,Exterior
164.0,75.0,10,400,Exterior
164.0,76.0,10,400,Exterior
163.0,76.0,10,400,Exterior
163.0,77.0,10,400,Exterior
163.0,78.0,10,400,Exterior
163.0,79.0,10,400,Exterior
164.0,79.0,10,400,Exterior
164.0,80.0,10,400,Exterior
165.0,80.0,10,400,Exterior
166.0,80.0,10,400,Exterior
166.0,79.0,10,400,Exterior
167.0,79.0,10,400,Exterior
167.0,78.0,10,400,Exterior
167.0,77.0,10,400,Exterior
166.0,77.0,10,400,Exterior
166.0,76.0,10,400,Exterior
165.0,76.0,10,400,Exterior
165.0,75.0,10,400,Exterior
166.0,75.0,10,400,Exterior
166.0,74.0,10,400,Exterior
166.0,73.0,10,400,Exterior
165.0,93.0,11,268,Exterior
164.0,93.0,11,268,Exterior
164.0,94.0,11,268,Exterior
164.0,95.0,11,268,Exterior
164.0,96.0,11,268,Exterior
165.0,96.0,11,268,Exterior
166.0,96.0,11,268,Exterior
167.0,96.0,11,268,Exterior
168.0,96.0,11,268,Exterior
168.0,95.0,11,268,Exterior
167.0,95.0,11,268,Exterior
166.0,95.0,11,268,Exterior
166.0,94.0,11,268,Exterior
166.0,93.0,11,268,Exterior
165.0,93.0,11,268,Exterior
171.0,66.0,12,682,Exterior
171.0,67.0,12,682,Exterior
170.0,67.0,12,682,Exterior
169.0,67.0,12,682,Exterior
169.0,68.0,12,682,Exterior
168.0,68.0,12,682,Exterior
168.0,69.0,12,682,Exterior
168.0,70.0,12,682,Exterior
168.0,71.0,12,682,Exterior
168.0,72.0,12,682,Exterior
167.0,72.0,12,682,Exterior
166.0,72.0,12,682,Exterior
166.0,73.0,12,682,Exterior
166.0,74.0,12,682,Exterior
166.0,75.0,12,682,Exterior
165.0,75.0,12,682,Exterior
165.0,76.0,12,682,Exterior
166.0,76.0,12,682,Exterior
167.0,76.0,12,682,Exterior
168.0,76.0,12,682,Exterior
168.0,75.0,12,682,Exterior
169.0,75.0,12,682,Exterior
169.0,74.0,12,682,Exterior
170.0,74.0,12,682,Exterior
170.0,73.0,12,682,Exterior
171.0,73.0,12,682,Exterior
172.0,73.0,12,682,Exterior
172.0,72.0,12,682,Exterior
173.0,72.0,12,682,Exterior
174.0,72.0,12,682,Exterior
175.0,72.0,12,682,Exterior
175.0,71.0,12,682,Exterior
176.0,71.0,12,682,Exterior
176.0,70.0,12,682,Exterior
177.0,70.0,12,682,Exterior
178.0,70.0,12,682,Exterior
178.0,69.0,12,682,Exterior
179.0,69.0,12,682,Exterior
180.0,69.0,12,682,Exterior
181.0,69.0,12,682,Exterior
181.0,68.0,12,682,Exterior
181.0,67.0,12,682,Exterior
180.0,67.0,12,682,Exterior
179.0,67.0,12,682,Exterior
178.0,67.0,12,682,Exterior
177.0,67.0,12,682,Exterior
176.0,67.0,12,682,Exterior
175.0,67.0,12,682,Exterior
174.0,67.0,12,682,Exterior
173.0,67.0,12,682,Exterior
172.0,67.0,12,682,Exterior
172.0,66.0,12,682,Exterior
171.0,66.0,12,682,Exterior
167.0,92.0,13,51,Exterior
166.0,92.0,13,51,Exterior
166.0,93.0,13,51,Exterior
166.0,94.0,13,51,Exterior
166.0,95.0,13,51,Exterior
167.0,95.0,13,51,Exterior
168.0,95.0,13,51,Exterior
168.0,94.0,13,51,Exterior
168.0,93.0,13,51,Exterior
168.0,92.0,13,51,Exterior
167.0,92.0,13,51,Exterior
173.0,72.0,14,368,Exterior
172.0,72.0,14,368,Exterior
172.0,73.0,14,368,Exterior
171.0,73.0,14,368,Exterior
170.0,73.0,14,368,Exterior
170.0,74.0,14,368,Exterior
169.0,74.0,14,368,Exterior
169.0,75.0,14,368,Exterior
168.0,75.0,14,368,Exterior
168.0,76.0,14,368,Exterior
167.0,76.0,14,368,Exterior
166.0,76.0,14,368,Exterior
166.0,77.0,14,368,Exterior
167.0,77.0,14,368,Exterior
167.0,78.0,14,368,Exterior
167.0,79.0,14,368,Exterior
166.0,79.0,14,368,Exterior
166.0,80.0,14,368,Exterior
167.0,80.0,14,368,Exterior
168.0,80.0,14,368,Exterior
168.0,81.0,14,368,Exterior
169.0,81.0,14,368,Exterior
169.0,82.0,14,368,Exterior
169.0,83.0,14,368,Exterior
170.0,83.0,14,368,Exterior
170.0,84.0,14,368,Exterior
170.0,85.0,14,368,Exterior
171.0,85.0,14,368,Exterior
172.0,85.0,14,368,Exterior
173.0,85.0,14,368,Exterior
173.0,84.0,14,368,Exterior
174.0,84.0,14,368,Exterior
174.0,83.0,14,368,Exterior
175.0,83.0,14,368,Exterior
175.0,82.0,14,368,Exterior
174.0,82.0,14,368,Exterior
174.0,81.0,14,368,Exterior
174.0,80.0,14,368,Exterior
174.0,79.0,14,368,Exterior
175.0,79.0,14,368,Exterior
175.0,78.0,14,368,Exterior
176.0,78.0,14,368,Exterior
176.0,77.0,14,368,Exterior
176.0,76.0,14,368,Exterior
176.0,75.0,14,368,Exterior
175.0,75.0,14,368,Exterior
175.0,74.0,14,368,Exterior
175.0,73.0,14,368,Exterior
174.0,73.0,14,368,Exterior
174.0,72.0,14,368,Exterior
173.0,72.0,14,368,Exterior
170.0,97.0,15,643,Exterior
170.0,96.0,15,643,Exterior
169.0,96.0,15,643,Exterior
168.0,96.0,15,643,Exterior
167.0,96.0,15,643,Exterior
167.0,97.0,15,643,Exterior
167.0,98.0,15,643,Exterior
166.0,98.0,15,643,Exterior
165.0,98.0,15,643,Exterior
165.0,99.0,15,643,Exterior
165.0,100.0,15,643,Exterior
164.0,100.0,15,643,Exterior
164.0,101.0,15,643,Exterior
163.0,101.0,15,643,Exterior
163.0,102.0,15,643,Exterior
162.0,102.0,15,643,Exterior
161.0,102.0,15,643,Exterior
160.0,102.0,15,643,Exterior
160.0,103.0,15,643,Exterior
159.0,103.0,15,643,Exterior
159.0,104.0,15,643,Exterior
159.0,105.0,15,643,Exterior
159.0,106.0,15,643,Exterior
159.0,107.0,15,643,Exterior
159.0,108.0,15,643,Exterior
159.0,109.0,15,643,Exterior
159.0,110.0,15,643,Exterior
158.0,110.0,15,643,Exterior
157.0,110.0,15,643,Exterior
157.0,111.0,15,643,Exterior
157.0,112.0,15,643,Exterior
156.0,112.0,15,643,Exterior
155.0,112.0,15,643,Exterior
154.0,112.0,15,643,Exterior
153.0,112.0,15,643,Exterior
152.0,112.0,15,643,Exterior
152.0,113.0,15,643,Exterior
152.0,114.0,15,643,Exterior
151.0,114.0,15,643,Exterior
150.0,114.0,15,643,Exterior
150.0,115.0,15,643,Exterior
150.0,116.0,15,643,Exterior
150.0,117.0,15,643,Exterior
150.0,118.0,15,643,Exterior
150.0,119.0,15,643,Exterior
150.0,120.0,15,643,Exterior
150.0,121.0,15,643,Exterior
150.0,122.0,15,643,Exterior
149.0,122.0,15,643,Exterior
149.0,123.0,15,643,Exterior
148.0,123.0,15,643,Exterior
147.0,123.0,15,643,Exterior
147.0,124.0,15,643,Exterior
146.0,124.0,15,643,Exterior
146.0,125.0,15,643,Exterior
146.0,126.0,15,643,Exterior
146.0,127.0,15,643,Exterior
146.0,128.0,15,643,Exterior
146.0,129.0,15,643,Exterior
146.0,130.0,15,643,Exterior
147.0,130.0,15,643,Exterior
147.0,129.0,15,643,Exterior
148.0,129.0,15,643,Exterior
148.0,128.0,15,643,Exterior
149.0,128.0,15,643,Exterior
149.0,127.0,15,643,Exterior
150.0,127.0,15,643,Exterior
150.0,126.0,15,643,Exterior
151.0,126.0,15,643,Exterior
151.0,125.0,15,643,Exterior
152.0,125.0,15,643,Exterior
152.0,124.0,15,643,Exterior
153.0,124.0,15,643,Exterior
153.0,123.0,15,643,Exterior
154.0,123.0,15,643,Exterior
155.0,123.0,15,643,Exterior
156.0,123.0,15,643,Exterior
157.0,123.0,15,643,Exterior
158.0,123.0,15,643,Exterior
159.0,123.0,15,643,Exterior
159.0,122.0,15,643,Exterior
159.0,121.0,15,643,Exterior
159.0,120.0,15,643,Exterior
159.0,119.0,15,643,Exterior
160.0,119.0,15,643,Exterior
161.0,119.0,15,643,Exterior
162.0,119.0,15,643,Exterior
163.0,119.0,15,643,Exterior
164.0,119.0,15,643,Exterior
164.0,118.0,15,643,Exterior
164.0,117.0,15,643,Exterior
164.0,116.0,15,643,Exterior
164.0,115.0,15,643,Exterior
165.0,115.0,15,643,Exterior
165.0,114.0,15,643,Exterior
166.0,114.0,15,643,Exterior
166.0,113.0,15,643,Exterior
167.0,113.0,15,643,Exterior
168.0,113.0,15,643,Exterior
169.0,113.0,15,643,Exterior
169.0,112.0,15,643,Exterior
169.0,111.0,15,643,Exterior
169.0,110.0,15,643,Exterior
169.0,109.0,15,643,Exterior
169.0,108.0,15,643,Exterior
169.0,107.0,15,643,Exterior
169.0,106.0,15,643,Exterior
169.0,105.0,15,643,Exterior
169.0,104.0,15,643,Exterior
169.0,103.0,15,643,Exterior
169.0,102.0,15,643,Exterior
169.0,101.0,15,643,Exterior
169.0,100.0,15,643,Exterior
169.0,99.0,15,643,Exterior
169.0,98.0,15,643,Exterior
170.0,98.0,15,643,Exterior
170.0,97.0,15,643,Exterior
172.0,91.0,16,31,Exterior
172.0,90.0,16,31,Exterior
171.0,90.0,16,31,Exterior
171.0,91.0,16,31,Exterior
170.0,91.0,16,31,Exterior
170.0,90.0,16,31,Exterior
169.0,90.0,16,31,Exterior
169.0,91.0,16,31,Exterior
169.0,92.0,16,31,Exterior
168.0,92.0,16,31,Exterior
168.0,93.0,16,31,Exterior
168.0,94.0,16,31,Exterior
168.0,95.0,16,31,Exterior
168.0,96.0,16,31,Exterior
169.0,96.0,16,31,Exterior
170.0,96.0,16,31,Exterior
171.0,96.0,16,31,Exterior
171.0,95.0,16,31,Exterior
172.0,95.0,16,31,Exterior
172.0,94.0,16,31,Exterior
172.0,93.0,16,31,Exterior
172.0,92.0,16,31,Exterior
172.0,91.0,16,31,Exterior
188.0,80.0,17,364,Exterior
188.0,79.0,17,364,Exterior
187.0,79.0,17,364,Exterior
187.0,80.0,17,364,Exterior
186.0,80.0,17,364,Exterior
185.0,80.0,17,364,Exterior
185.0,81.0,17,364,Exterior
184.0,81.0,17,364,Exterior
183.0,81.0,17,364,Exterior
182.0,81.0,17,364,Exterior
181.0,81.0,17,364,Exterior
180.0,81.0,17,364,Exterior
179.0,81.0,17,364,Exterior
178.0,81.0,17,364,Exterior
177.0,81.0,17,364,Exterior
177.0,82.0,17,364,Exterior
176.0,82.0,17,364,Exterior
175.0,82.0,17,364,Exterior
175.0,83.0,17,364,Exterior
174.0,83.0,17,364,Exterior
174.0,84.0,17,364,Exterior
173.0,84.0,17,364,Exterior
173.0,85.0,17,364,Exterior
172.0,85.0,17,364,Exterior
171.0,85.0,17,364,Exterior
171.0,86.0,17,364,Exterior
171.0,87.0,17,364,Exterior
171.0,88.0,17,364,Exterior
171.0,89.0,17,364,Exterior
171.0,90.0,17,364,Exterior
172.0,90.0,17,364,Exterior
172.0,91.0,17,364,Exterior
172.0,92.0,17,364,Exterior
173.0,92.0,17,364,Exterior
173.0,91.0,17,364,Exterior
174.0,91.0,17,364,Exterior
174.0,90.0,17,364,Exterior
175.0,90.0,17,364,Exterior
176.0,90.0,17,364,Exterior
177.0,90.0,17,364,Exterior
178.0,90.0,17,364,Exterior
179.0,90.0,17,364,Exterior
180.0,90.0,17,364,Exterior
180.0,89.0,17,364,Exterior
181.0,89.0,17,364,Exterior
182.0,89.0,17,364,Exterior
182.0,90.0,17,364,Exterior
183.0,90.0,17,364,Exterior
183.0,91.0,17,364,Exterior
184.0,91.0,17,364,Exterior
185.0,91.0,17,364,Exterior
186.0,91.0,17,364,Exterior
187.0,91.0,17,364,Exterior
188.0,91.0,17,364,Exterior
189.0,91.0,17,364,Exterior
190.0,91.0,17,364,Exterior
190.0,90.0,17,364,Exterior
190.0,89.0,17,364,Exterior
190.0,88.0,17,364,Exterior
189.0,88.0,17,364,Exterior
189.0,87.0,17,364,Exterior
189.0,86.0,17,364,Exterior
189.0,85.0,17,364,Exterior
189.0,84.0,17,364,Exterior
190.0,84.0,17,364,Exterior
190.0,83.0,17,364,Exterior
190.0,82.0,17,364,Exterior
189.0,82.0,17,364,Exterior
189.0,81.0,17,364,Exterior
189.0,80.0,17,364,Exterior
188.0,80.0,17,364,Exterior
175.0,61.0,18,887,Exterior
175.0,60.0,18,887,Exterior
174.0,60.0,18,887,Exterior
173.0,60.0,18,887,Exterior
173.0,61.0,18,887,Exterior
173.0,62.0,18,887,Exterior
172.0,62.0,18,887,Exterior
172.0,63.0,18,887,Exterior
172.0,64.0,18,887,Exterior
172.0,65.0,18,887,Exterior
172.0,66.0,18,887,Exterior
172.0,67.0,18,887,Exterior
173.0,67.0,18,887,Exterior
174.0,67.0,18,887,Exterior
175.0,67.0,18,887,Exterior
176.0,67.0,18,887,Exterior
177.0,67.0,18,887,Exterior
178.0,67.0,18,887,Exterior
179.0,67.0,18,887,Exterior
179.0,66.0,18,887,Exterior
180.0,66.0,18,887,Exterior
181.0,66.0,18,887,Exterior
182.0,66.0,18,887,Exterior
183.0,66.0,18,887,Exterior
183.0,65.0,18,887,Exterior
183.0,64.0,18,887,Exterior
183.0,63.0,18,887,Exterior
182.0,63.0,18,887,Exterior
182.0,62.0,18,887,Exterior
181.0,62.0,18,887,Exterior
180.0,62.0,18,887,Exterior
179.0,62.0,18,887,Exterior
179.0,61.0,18,887,Exterior
178.0,61.0,18,887,Exterior
177.0,61.0,18,887,Exterior
176.0,61.0,18,887,Exterior
175.0,61.0,18,887,Exterior
176.0,72.0,19,414,Exterior
176.0,71.0,19,414,Exterior
175.0,71.0,19,414,Exterior
175.0,72.0,19,414,Exterior
174.0,72.0,19,414,Exterior
174.0,73.0,19,414,Exterior
175.0,73.0,19,414,Exterior
175.0,74.0,19,414,Exterior
175.0,75.0,19,414,Exterior
176.0,75.0,19,414,Exterior
176.0,76.0,19,414,Exterior
177.0,76.0,19,414,Exterior
177.0,75.0,19,414,Exterior
177.0,74.0,19,414,Exterior
177.0,73.0,19,414,Exterior
176.0,73.0,19,414,Exterior
176.0,72.0,19,414,Exterior
184.0,91.0,20,860,Exterior
183.0,91.0,20,860,Exterior
183.0,92.0,20,860,Exterior
182.0,92.0,20,860,Exterior
182.0,93.0,20,860,Exterior
183.0,93.0,20,860,Exterior
183.0,94.0,20,860,Exterior
182.0,94.0,20,860,Exterior
182.0,95.0,20,860,Exterior
181.0,95.0,20,860,Exterior
181.0,96.0,20,860,Exterior
180.0,96.0,20,860,Exterior
180.0,97.0,20,860,Exterior
179.0,97.0,20,860,Exterior
178.0,97.0,20,860,Exterior
177.0,97.0,20,860,Exterior
177.0,98.0,20,860,Exterior
177.0,99.0,20,860,Exterior
178.0,99.0,20,860,Exterior
179.0,99.0,20,860,Exterior
180.0,99.0,20,860,Exterior
181.0,99.0,20,860,Exterior
182.0,99.0,20,860,Exterior
183.0,99.0,20,860,Exterior
184.0,99.0,20,860,Exterior
185.0,99.0,20,860,Exterior
186.0,99.0,20,860,Exterior
187.0,99.0,20,860,Exterior
188.0,99.0,20,860,Exterior
189.0,99.0,20,860,Exterior
189.0,98.0,20,860,Exterior
189.0,97.0,20,860,Exterior
190.0,97.0,20,860,Exterior
190.0,96.0,20,860,Exterior
190.0,95.0,20,860,Exterior
189.0,95.0,20,860,Exterior
189.0,94.0,20,860,Exterior
188.0,94.0,20,860,Exterior
188.0,93.0,20,860,Exterior
188.0,92.0,20,860,Exterior
187.0,92.0,20,860,Exterior
187.0,91.0,20,860,Exterior
186.0,91.0,20,860,Exterior
185.0,91.0,20,860,Exterior
184.0,91.0,20,860,Exterior
182.0,69.0,21,784,Exterior
182.0,68.0,21,784,Exterior
181.0,68.0,21,784,Exterior
181.0,69.0,21,784,Exterior
180.0,69.0,21,784,Exterior
179.0,69.0,21,784,Exterior
178.0,69.0,21,784,Exterior
178.0,70.0,21,784,Exterior
177.0,70.0,21,784,Exterior
177.0,71.0,21,784,Exterior
178.0,71.0,21,784,Exterior
179.0,71.0,21,784,Exterior
179.0,72.0,21,784,Exterior
180.0,72.0,21,784,Exterior
180.0,73.0,21,784,Exterior
181.0,73.0,21,784,Exterior
182.0,73.0,21,784,Exterior
183.0,73.0,21,784,Exterior
183.0,72.0,21,784,Exterior
183.0,71.0,21,784,Exterior
184.0,71.0,21,784,Exterior
184.0,70.0,21,784,Exterior
183.0,70.0,21,784,Exterior
182.0,70.0,21,784,Exterior
182.0,69.0,21,784,Exterior
179.0,76.0,22,48,Exterior
178.0,76.0,22,48,Exterior
178.0,77.0,22,48,Exterior
178.0,78.0,22,48,Exterior
179.0,78.0,22,48,Exterior
179.0,77.0,22,48,Exterior
180.0,77.0,22,48,Exterior
180.0,76.0,22,48,Exterior
179.0,76.0,22,48,Exterior
179.0,72.0,23,634,Exterior
179.0,71.0,23,634,Exterior
178.0,71.0,23,634,Exterior
178.0,72.0,23,634,Exterior
178.0,73.0,23,634,Exterior
178.0,74.0,23,634,Exterior
179.0,74.0,23,634,Exterior
180.0,74.0,23,634,Exterior
180.0,73.0,23,634,Exterior
180.0,72.0,23,634,Exterior
179.0,72.0,23,634,Exterior
181.0,89.0,24,795,Exterior
180.0,89.0,24,795,Exterior
180.0,90.0,24,795,Exterior
179.0,90.0,24,795,Exterior
179.0,91.0,24,795,Exterior
179.0,92.0,24,795,Exterior
180.0,92.0,24,795,Exterior
180.0,93.0,24,795,Exterior
181.0,93.0,24,795,Exterior
182.0,93.0,24,795,Exterior
182.0,92.0,24,795,Exterior
183.0,92.0,24,795,Exterior
183.0,91.0,24,795,Exterior
183.0,90.0,24,795,Exterior
182.0,90.0,24,795,Exterior
182.0,89.0,24,795,Exterior
181.0,89.0,24,795,Exterior
180.0,66.0,25,512,Exterior
179.0,66.0,25,512,Exterior
179.0,67.0,25,512,Exterior
180.0,67.0,25,512,Exterior
181.0,67.0,25,512,Exterior
181.0,68.0,25,512,Exterior
182.0,68.0,25,512,Exterior
182.0,69.0,25,512,Exterior
182.0,70.0,25,512,Exterior
183.0,70.0,25,512,Exterior
184.0,70.0,25,512,Exterior
184.0,69.0,25,512,Exterior
184.0,68.0,25,512,Exterior
183.0,68.0,25,512,Exterior
183.0,67.0,25,512,Exterior
183.0,66.0,25,512,Exterior
182.0,66.0,25,512,Exterior
181.0,66.0,25,512,Exterior
180.0,66.0,25,512,Exterior
190.0,98.0,26,398,Exterior
190.0,97.0,26,398,Exterior
189.0,97.0,26,398,Exterior
189.0,98.0,26,398,Exterior
189.0,99.0,26,398,Exterior
188.0,99.0,26,398,Exterior
187.0,99.0,26,398,Exterior
186.0,99.0,26,398,Exterior
185.0,99.0,26,398,Exterior
185.0,100.0,26,398,Exterior
185.0,101.0,26,398,Exterior
185.0,102.0,26,398,Exterior
186.0,102.0,26,398,Exterior
187.0,102.0,26,398,Exterior
188.0,102.0,26,398,Exterior
189.0,102.0,26,398,Exterior
189.0,103.0,26,398,Exterior
190.0,103.0,26,398,Exterior
191.0,103.0,26,398,Exterior
191.0,102.0,26,398,Exterior
192.0,102.0,26,398,Exterior
193.0,102.0,26,398,Exterior
194.0,102.0,26,398,Exterior
194.0,101.0,26,398,Exterior
194.0,100.0,26,398,Exterior
195.0,100.0,26,398,Exterior
195.0,99.0,26,398,Exterior
195.0,98.0,26,398,Exterior
194.0,98.0,26,398,Exterior
193.0,98.0,26,398,Exterior
192.0,98.0,26,398,Exterior
191.0,98.0,26,398,Exterior
190.0,98.0,26,398,Exterior
188.0,91.0,27,762,Exterior
187.0,91.0,27,762,Exterior
187.0,92.0,27,762,Exterior
188.0,92.0,27,762,Exterior
188.0,93.0,27,762,Exterior
188.0,94.0,27,762,Exterior
189.0,94.0,27,762,Exterior
189.0,95.0,27,762,Exterior
190.0,95.0,27,762,Exterior
190.0,96.0,27,762,Exterior
191.0,96.0,27,762,Exterior
192.0,96.0,27,762,Exterior
193.0,96.0,27,762,Exterior
193.0,95.0,27,762,Exterior
193.0,94.0,27,762,Exterior
193.0,93.0,27,762,Exterior
192.0,93.0,27,762,Exterior
191.0,93.0,27,762,Exterior
191.0,92.0,27,762,Exterior
190.0,92.0,27,762,Exterior
190.0,91.0,27,762,Exterior
189.0,91.0,27,762,Exterior
188.0,91.0,27,762,Exterior
199.0,64.0,28,586,Exterior
199.0,65.0,28,586,Exterior
198.0,65.0,28,586,Exterior
197.0,65.0,28,586,Exterior
196.0,65.0,28,586,Exterior
196.0,66.0,28,586,Exterior
196.0,67.0,28,586,Exterior
195.0,67.0,28,586,Exterior
194.0,67.0,28,586,Exterior
194.0,68.0,28,586,Exterior
194.0,69.0,28,586,Exterior
194.0,70.0,28,586,Exterior
193.0,70.0,28,586,Exterior
